ticker,preco,dy,p_l,p_vp,p_ativos,margem_bruta,margem_ebit,marg_liquida,p_ebit,ev_ebit,divida_liquida___ebit,div_liq___patri,psr,p_cap_giro,p_at_cir_liq,liq_corrente,roe,roa,roic,patrimonio___ativos,passivos___ativos,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,liquidez_media_diaria,vpa,lpa,peg_ratio,valor_de_mercado
EALT3,8.21,2.62,5.34,0.87,0.36,21.92,11.20,7.22,3.44,5.56,2.02,0.51,0.39,-18.19,-0.55,0.95,16.29,6.66,14.35,0.41,0.59,0.92,23.92,2.47,5315.18,9.44,1.54,-0.33,189825000.00
EALT4,8.61,2.74,5.60,0.91,0.37,21.92,11.20,7.22,3.61,5.56,2.02,0.51,0.40,-19.07,-0.58,0.95,16.29,6.66,14.35,0.41,0.59,0.92,23.92,2.47,71730.07,9.44,1.54,-0.34,189825000.00
ECOR3,8.26,0.09,12.22,2.37,0.30,33.56,27.98,5.25,2.58,7.31,5.75,4.34,0.80,-6.49,-0.35,0.76,14.17,1.78,9.54,0.13,0.86,0.34,14.60,-2.69,42381432.19,3.47,0.67,0.06,5737794005.76
ECPR3,90.25,0,-9.87,1.21,0.62,0,0,0,-17.12,-17.09,0.08,-0.01,0,174.62,-0.62,2.97,-12.28,-6.29,-7.36,0.51,0.49,0.00,0,0,0,74.46,-9.14,0.14,171908947.31
ECPR4,90.74,0,-9.92,1.22,0.62,0,0,0,-17.21,-17.09,0.08,-0.01,0,175.57,-0.63,2.97,-12.28,-6.29,-7.36,0.51,0.49,0.00,0,0,0,74.46,-9.14,0.14,171908947.31
EEEL3,294.77,0,3.27,1.53,0.56,59.51,80.32,66.44,2.70,3.40,0.68,0.39,2.17,3.44,-0.77,2.45,46.84,17.10,26.57,0.37,0.63,0.26,6.73,17.15,0,192.68,90.25,0.01,2864486063.75
EEEL4,410.00,0,4.54,2.13,0.78,59.51,80.32,66.44,3.76,3.40,0.68,0.39,3.02,4.78,-1.07,2.45,46.84,17.10,26.57,0.37,0.63,0.26,6.73,17.15,0,192.68,90.25,0.01,2864486063.75
EGIE3,43.26,7.66,12.18,3.82,0.89,48.84,50.99,24.67,5.89,8.33,2.44,1.58,3.01,27.06,-1.12,1.19,31.37,7.32,19.81,0.23,0.77,0.30,11.18,7.68,51717663.48,11.33,3.55,0.17,35337830419.40
EKTR3,32.73,11.04,6.64,2.01,0.62,26.84,21.56,11.25,3.46,6.35,2.47,1.43,0.75,11.74,-0.86,1.23,30.29,9.32,17.36,0.31,0.69,0.83,7.62,20.59,3492.00,16.27,4.93,2.58,7097677677.51
EKTR4,40.15,9.90,8.15,2.47,0.76,26.84,21.56,11.25,4.25,6.35,2.47,1.43,0.92,14.41,-1.05,1.23,30.29,9.32,17.36,0.31,0.69,0.83,7.62,20.59,36081.65,16.27,4.93,3.16,7097677677.51
ELEK3,19.11,0,24.46,2.66,1.07,11.39,2.82,2.53,21.94,38.76,5.75,0.70,0.62,3.75,-2.60,1.94,10.87,4.36,4.38,0.40,0.60,1.72,1.48,0,0,7.19,0.78,-0.35,905051916.30
ELEK4,36.99,0,47.34,5.15,2.07,11.39,2.82,2.53,42.48,38.76,5.75,0.70,1.20,7.26,-5.02,1.94,10.87,4.36,4.38,0.40,0.60,1.72,1.48,0,0,7.19,0.78,-0.68,905051916.30
ELET3,36.97,0.60,60.30,0.77,0.32,52.56,25.22,4.15,9.93,14.19,4.12,0.32,2.50,3.43,-0.39,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,282251014.52,48.06,0.61,-0.76,86603484275.02
ELET5,86.00,2.39,140.15,1.79,0.74,52.56,25.22,4.15,23.07,14.19,4.12,0.32,5.82,7.98,-0.90,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,11616.43,48.06,0.61,-1.77,86603484275.02
ELET6,41.36,3.61,67.52,0.86,0.36,52.56,25.22,4.15,11.11,14.19,4.12,0.32,2.80,3.84,-0.44,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,58739134.67,48.06,0.61,-0.85,86603484275.02
ELMD3,14.55,0,72.23,2.62,0.98,42.01,18.21,3.21,12.74,15.95,3.21,0.66,2.32,-8.26,-1.22,0.63,3.63,1.36,9.32,0.37,0.55,0.42,37.68,0,1825023.44,5.55,0.20,-0.04,2036763606.15
ELPL3,8.31,0,1.00,0.58,0.05,24.50,19.37,8.58,0.44,2.06,1.62,2.12,0.09,-3.33,-0.07,0.94,58.18,5.44,28.71,0.09,0.91,0.63,7.49,0,0,14.25,8.29,0.04,1640949623.22
EMAE3,25.35,7.12,15.33,0.82,0.46,9.44,-4.64,11.35,-37.50,-53.82,17.91,-0.39,1.74,1.19,-0.83,7.47,5.35,3.01,-2.69,0.56,0.44,0.27,20.52,-12.50,0,30.94,1.65,-0.29,1791580065.56
EMAE4,63.79,3.11,38.56,2.06,1.16,9.44,-4.64,11.35,-94.36,-53.82,17.91,-0.39,4.38,3.00,-2.10,7.47,5.35,3.01,-2.69,0.56,0.44,0.27,20.52,-12.50,232711.30,30.94,1.65,-0.73,1791580065.56
EMBR3,18.03,0,-11.62,1.05,0.25,19.41,-2.56,-4.78,-21.71,-32.49,-10.78,0.52,0.56,1.02,-0.59,1.75,-8.99,-2.17,-2.31,0.24,0.73,0.45,4.54,0,102117726.04,17.29,-1.55,0.00,13380203345.08
ENAT3,13.50,1.11,9.95,0.88,0.46,48.74,35.69,30.13,6.55,6.53,-0.02,0.00,2.12,9.06,-0.63,1.65,14.37,7.59,7.65,0.53,0.47,0.25,34.10,10.92,22435583.48,15.32,1.36,-0.15,3585735148.45
ENBR3,23.97,5.92,14.15,1.25,0.37,30.13,19.68,5.63,4.05,7.00,2.95,0.91,0.80,-14.63,-0.50,0.91,8.82,2.65,10.44,0.30,0.67,0.47,6.98,10.00,97377304.67,19.22,1.70,-0.26,13947966432.00
ENEV3,12.77,0,48.89,1.61,0.48,32.90,21.56,5.29,11.99,22.08,10.09,1.35,2.58,-632.24,-0.54,0.99,3.28,0.99,4.67,0.30,0.67,0.19,17.63,34.08,74577429.56,7.95,0.26,-0.76,20234989267.06
ENGI11,48.40,4.07,9.69,1.73,0.32,27.35,21.69,7.65,3.42,7.22,3.80,1.93,0.74,8.16,-0.43,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,106841936.96,27.83,4.98,-0.61,19660872418.68
ENGI3,14.52,2.70,14.59,2.61,0.48,27.35,21.69,7.65,5.14,7.22,3.80,1.93,1.12,12.29,-0.65,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,62739.85,5.57,1.00,-0.92,19660872418.68
ENGI4,8.50,4.61,8.54,1.53,0.28,27.35,21.69,7.65,3.01,7.22,3.80,1.93,0.65,7.19,-0.38,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,70856.04,5.57,1.00,-0.54,19660872418.68
ENJU3,1.54,0,-7.03,0.83,0.74,38.21,-50.63,-30.79,-4.27,-0.15,4.12,-0.80,2.16,1.02,-4.03,8.57,-11.82,-10.51,-19.43,0.89,0.11,0.34,32.86,0,3568481.15,1.86,-0.22,0.11,312051105.52
ENMA3B,50.49,5.53,12.25,2.30,1.00,29.34,19.22,13.43,8.56,0,1.64,0.44,1.65,17.05,-1.39,1.26,18.74,8.14,15.06,0.43,0.57,0.61,7.52,6.69,0,22.00,4.12,-0.53,0
ENMA6B,83.99,3.32,20.38,3.82,1.66,29.34,19.22,13.43,14.24,0,1.64,0.44,2.74,28.36,-2.32,1.26,18.74,8.14,15.06,0.43,0.57,0.61,7.52,6.69,0,22.00,4.12,-0.87,0
ENMT3,43.11,9.99,8.80,3.20,0.79,31.38,25.78,15.24,5.20,7.72,2.53,1.55,1.34,37.69,-1.07,1.09,36.34,8.99,20.43,0.25,0.75,0.59,13.11,195.34,165605.48,13.48,4.90,-1.73,9419188111.10
ENMT4,42.98,10.01,8.78,3.19,0.79,31.38,25.78,15.24,5.19,7.72,2.53,1.55,1.34,37.59,-1.07,1.09,36.34,8.99,20.43,0.25,0.75,0.59,13.11,195.34,64629.23,13.48,4.90,-1.72,9419188111.10
EPAR3,11.72,0,2.83,1.43,0.59,16.41,8.46,5.47,1.83,2.16,0.33,0.26,0.15,2.20,-2.18,1.59,50.55,20.98,34.31,0.42,0.58,3.83,38.18,0,21094.00,8.20,4.14,-0.22,174165856.96
EQPA3,6.15,8.19,8.15,4.11,1.05,32.75,23.65,18.57,6.40,8.34,1.93,1.24,1.51,11.93,-1.56,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,18362.59,1.50,0.75,0.22,13605088529.59
EQPA5,8.40,5.99,11.13,5.62,1.44,32.75,23.65,18.57,8.74,8.34,1.93,1.24,2.07,16.30,-2.12,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,3360.00,1.50,0.75,0.30,13605088529.59
EQPA6,10.48,4.80,13.89,7.01,1.79,32.75,23.65,18.57,10.90,8.34,1.93,1.24,2.58,20.33,-2.65,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,0,1.50,0.75,0.38,13605088529.59
EQPA7,7.01,7.18,9.29,4.69,1.20,32.75,23.65,18.57,7.29,8.34,1.93,1.24,1.73,13.60,-1.77,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,52575.00,1.50,0.75,0.25,13605088529.59
EQTL3,32.38,1.08,38.80,2.09,0.40,29.76,18.69,3.04,6.32,11.89,5.57,1.85,1.18,4.51,-0.53,1.56,5.39,1.03,8.40,0.19,0.78,0.34,24.50,-0.81,254349761.78,15.51,0.84,-0.51,37155062843.60
ESPA3,1.53,0,-10.82,0.63,0.24,35.84,11.49,-5.47,5.15,11.78,6.63,0.81,0.59,1.60,-0.42,1.56,-5.79,-2.23,5.24,0.38,0.61,0.41,36.16,0,4657965.22,2.46,-0.14,0.07,556591521.64
ESTR3,19.95,0,-3.14,-0.31,0.63,49.89,13.71,-29.57,6.77,7.00,3.18,0,0.93,-0.29,-1.25,0.18,-9.74,-20.19,-5.28,-2.07,3.07,0.68,4.32,0,25213.25,-65.21,-6.35,-0.06,90939375.00
ESTR4,6.90,0,-1.09,-0.11,0.22,49.89,13.71,-29.57,2.34,7.00,3.18,0,0.32,-0.10,-0.43,0.18,-9.74,-20.19,-5.28,-2.07,3.07,0.68,4.32,0,10765.67,-65.21,-6.35,-0.02,90939375.00
ETER3,10.25,6.70,5.40,0.91,0.54,30.19,12.11,9.59,4.27,4.50,0.22,0.05,0.52,1.50,-1.20,2.92,16.94,10.04,16.29,0.59,0.41,1.05,12.27,0,2166942.48,11.21,1.90,-0.10,633209893.75
EUCA3,17.42,4.12,6.48,0.77,0.42,31.48,12.78,9.61,4.87,5.59,1.56,0.25,0.62,3.20,-0.66,1.58,11.93,6.53,10.80,0.55,0.45,0.68,15.81,42.80,71485.29,22.53,2.69,-0.13,1336073206.40
EUCA4,12.90,6.13,4.80,0.57,0.31,31.48,12.78,9.61,3.61,5.59,1.56,0.25,0.46,2.37,-0.49,1.58,11.93,6.53,10.80,0.55,0.45,0.68,15.81,42.80,443996.15,22.53,2.69,-0.09,1336073206.40
EVEN3,8.03,1.86,11.76,0.86,0.25,21.95,6.56,5.80,10.40,9.73,-0.67,-0.06,0.68,0.52,-1.09,2.73,7.35,2.14,2.79,0.29,0.59,0.37,10.85,0,6312251.89,9.34,0.69,-1.03,1694700000.00
EZTC3,22.99,1.24,19.42,1.13,0.91,31.58,17.69,24.18,26.54,25.60,-0.94,-0.04,4.70,2.50,-1.64,5.48,5.81,4.68,3.03,0.81,0.18,0.19,2.72,-6.08,47200555.22,20.42,1.19,-0.45,5093798824.15
FBMC3,0.00,0,0.00,0.00,0.00,-60.76,-92.67,-101.97,0.00,-0.74,-0.67,0,0.00,0.00,0.00,0.31,-24.19,-36.57,25.82,-1.51,2.51,0.36,-18.14,0,0,-87.48,-21.16,0.00,904253.84
FBMC4,1.96,0,-0.09,-0.02,0.03,-60.76,-92.67,-101.97,-0.10,-0.74,-0.67,0,0.09,-0.04,-0.05,0.31,-24.19,-36.57,25.82,-1.51,2.51,0.36,-18.14,0,0,-87.48,-21.16,0.00,904253.84
FESA3,59.15,5.74,5.55,1.65,1.27,42.10,31.72,30.20,5.28,3.94,-0.69,-0.22,1.68,3.77,-2.27,4.17,29.69,22.81,23.45,0.77,0.23,0.76,23.14,28.39,18505.00,35.91,10.66,0.44,4579392000.00
FESA4,48.70,7.75,4.52,1.34,1.03,42.10,31.72,30.20,4.30,3.94,-0.69,-0.22,1.37,3.07,-1.85,4.17,29.69,22.81,23.45,0.77,0.23,0.76,23.14,28.39,8143689.07,35.91,10.66,0.36,4579392000.00
FHER3,12.70,0,-1.52,6.73,0.26,0.89,-4.93,-7.05,-1.51,-1.45,0.10,-0.12,0.12,1.32,-0.99,1.59,-173.21,-16.74,-172.38,0.10,0.90,2.37,3.45,0,559152.41,1.89,-8.38,0.01,683987506.80
FIBR3,66.30,0,12.03,2.59,0.90,45.77,36.80,16.71,5.46,7.63,2.17,1.03,2.01,9.59,-1.28,1.46,21.57,7.48,17.10,0.35,0.65,0.45,21.43,0,0,25.55,5.51,0.07,36712556310.30
FIEI3,15.00,0,4.56,0.40,0.34,16.11,-216.30,196.64,-4.15,-3.40,0.75,-0.07,8.98,3.32,-0.39,5.02,8.76,7.40,-9.87,0.85,0.15,0.04,-18.70,0,8607.00,37.50,3.29,-0.02,36332295.00
FIGE3,11.99,0.33,2.81,0.19,0.18,100.00,93.59,47.37,1.42,0.48,0,0,1.33,14171.80,-0.18,0,6.66,6.57,0,0.99,0.01,0.14,1.92,-3.57,902.50,64.07,4.26,0.37,9497566.76
